time,2000q2,2000q3,2000q4,2001q1,2001q2,2001q3,2001q4,2002q1,2002q2,2002q3,2002q4,2003q1,2003q2,2003q3,2003q4,2004q1,2004q2,2004q3,2004q4,2005q1,2005q2,2005q3,2005q4,2006q1,2006q2,2006q3,2006q4,2007q1,2007q2,2007q3,2007q4,2008q1,2008q2,2008q3,2008q4,2009q1,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4,2021q1,2021q2,2021q3,2021q4,2022q1,2022q2,2022q3,2022q4,2023q1,2023q2,2023q3,2023q4,2024q1,2024q2,2024q3,2024q4,2025q1,2025q2,2025q3,2025q4,2026q1
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160095.367921243,160100.867917558,160096.560622606,160092.198164381,160156.426359948,160155.6384264,160157.869816633,160158.56100096,163306.764483572,163307.78254523,163308.465251782,163310.950502531,163328.224668922,163323.530236156,163313.211307544,163313.736303832,161654.139083502,161657.352514258,161654.647916427,161672.150435278,161649.590262079,161650.464616527,161632.134165431,161638.291803726,161666.919704858,161642.770494301,161646.353028091,161649.128353636,162624.260586831,162644.882822923,162638.607382889
2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160417.348049169,160426.054477154,160434.275440875,160428.960585606,160487.292064165,160493.053978132,160492.108911817,160496.070933027,163930.871055877,163930.372462484,163930.28134888,163931.377665097,163913.405830797,163893.584428937,163900.799300704,163911.254931466,162043.798496417,162045.161221777,162041.414898758,162067.973325464,162042.756919638,162052.771970493,162043.110291962,162018.639863893,162096.042542963,162089.216674105,162087.131185827,162112.117066362,162976.392042575,163006.267916061,163014.509652932
2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161391.068700631,161390.574788102,161394.265272489,161383.070738671,161412.060656842,161411.337122992,161405.793092984,161398.959182683,164739.178555828,164738.910805865,164740.575138111,164739.257587966,164734.759449115,164718.5099466,164724.608080209,164703.622704396,162632.770796788,162636.784253856,162624.665433455,162644.446548808,162617.856022023,162626.284784184,162611.767268476,162626.00903802,162639.05553889,162629.201495022,162628.522215858,162617.723703814,163798.210508061,163796.496125355,163798.780949828
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162077.733834569,162075.482924006,162072.327625221,162077.895139418,162144.720415775,162138.950528268,162138.794292062,162139.515106684,165550.698679078,165549.71925942,165549.189661617,165546.805420674,165571.451834408,165563.731463379,165563.112194663,165556.483979373,163688.524535006,163683.482499987,163676.960311081,163698.441079792,163705.771470105,163684.619379345,163679.621847755,163692.453137764,163729.253104622,163708.659813344,163715.101703286,163722.441628162,164858.828748045,164882.602128771,164875.072205337
2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163600.817916674,163601.79209558,163593.781878604,163588.517361484,163578.896958417,163576.930574258,163579.815410957,163582.181184968,166682.741028155,166684.438802028,166684.710056637,166687.419967773,166706.032316585,166700.278272432,166687.450294031,166688.132347166,164840.87344411,164846.350915316,164842.118788742,164861.6098558,164867.984224701,164870.383540995,164855.037982984,164849.784399514,164824.155728647,164813.40299644,164816.303859838,164844.567965081,166124.392015797,166140.340138567,166137.781606726
2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165118.070075513,165123.117749042,165134.078847224,165131.631618458,165140.794215849,165146.407051196,165143.724843434,165147.829181331,167791.898640116,167791.864705616,167791.734070413,167793.600741066,167763.424703054,167745.706743592,167755.397000379,167768.618437561,166097.638626771,166100.732640172,166122.420291486,166153.024685214,166125.349731758,166137.462269358,166134.018924366,166096.984134244,166105.220363028,166090.837223851,166088.550122051,166091.916287105,167281.651414494,167305.452504545,167307.015561509
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164835.228797608,164837.624034204,164840.721011695,164830.666772035,164915.098736533,164916.926273095,164914.668858875,164906.104141459,167642.888865656,167641.324946029,167642.691233052,167640.570813832,167638.146759704,167615.157907659,167619.339868026,167606.292931841,165944.089300818,165939.86733878,165945.973978379,165966.741044436,165853.152059962,165860.416369575,165832.189090695,165842.251472829,165837.206539368,165810.328173066,165818.885707691,165835.42663319,167202.960789534,167213.053890018,167215.742387067
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164897.154342706,164870.968486362,164868.065089972,164847.107665817,164875.743907359,164871.336340412,164870.497614921,164870.844661137,168767.180813513,168765.954416711,168765.650839354,168762.978393871,168788.253683544,168786.135407769,168787.163554334,168770.844368117,166663.051090396,166666.979276648,166655.673221507,166682.133927592,166773.631013785,166755.899690232,166758.624502092,166772.671664626,166780.181112425,166758.603086315,166756.410372692,166764.896488955,167468.299720312,167504.062313586,167495.820041408
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165928.523032177,165934.21246144,165925.765788446,165922.548945045,165860.111728632,165860.62663315,165867.585999974,165870.129569462,169815.918410974,169818.807090939,169817.685820934,169819.316522302,169824.005037995,169827.291375326,169809.580641491,169822.244364352,167676.891295509,167678.424273325,167678.225106863,167701.352267917,167659.00394223,167661.339775133,167668.28430529,167679.847643729,167643.151965493,167643.968762258,167647.404213217,167650.872508687,168688.554299196,168680.500483914,168673.422524696
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166537.750194049,166545.162186035,166561.83575587,166559.558795801,166437.618237406,166441.837957537,166441.390263416,166446.602164666,170543.304826756,170545.079790155,170547.159382703,170549.93799132,170505.512680491,170498.082476646,170509.569962639,170534.927729986,168477.735850261,168476.689811921,168526.045455386,168560.467437961,168477.177071195,168477.699731157,168511.349541199,168489.219128974,168458.283530202,168463.551391684,168458.076332444,168456.873117194,169901.743082569,169907.989602263,169922.697668917
2016-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167249.399889341,167256.869822272,167258.226927658,167246.992949221,166800.63664176,166800.552450629,166800.635599603,166798.865251772,171035.766141357,171032.092306854,171030.71786953,171027.916807667,171005.034999005,170980.672428508,170984.874498736,170972.435920281,168852.057313749,168844.628955811,168867.22786309,168891.13986898,168835.597012326,168803.545093893,168789.688320542,168812.622279395,168796.267880091,168772.308322838,168768.166474669,168790.35966346,170486.511405849,170500.091822729,170506.400067467
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167537.947386273,167525.844202944,167520.620805463,167519.42823983,167331.925990409,167340.638045987,167337.14146727,167328.396745935,171531.15065509,171527.570255549,171529.469928587,171523.941225874,171561.60094737,171580.785032673,171578.718121429,171573.106305729,169688.359313044,169687.07033295,169676.250888358,169699.834057067,169677.107218847,169699.711937974,169698.045178642,169712.701529913,169704.499568964,169698.06894522,169705.071794822,169700.447891219,170971.592356192,170984.972885604,170969.650793397
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167979.962209611,167988.219841466,167978.838505907,167990.82176421,168022.797936091,168026.092680105,168017.187103864,168025.374214618,172209.841596675,172215.744697407,172212.463012542,172215.087546248,172234.457842262,172222.613393747,172201.889344606,172206.094481936,170605.994510637,170611.982313949,170574.407944783,170599.023960707,170602.303961459,170608.014658622,170611.658279915,170607.335851875,170620.25872335,170662.14750003,170663.212747325,170652.51071336,171407.794431636,171373.83287193,171368.931912019
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168098.351827478,168095.87236421,168121.161617699,168123.590105111,169119.625692177,169097.836408303,169107.754898856,169116.702218677,173298.835185292,173303.735138675,173307.223360986,173314.218583851,173281.980139631,173260.452315196,173278.486074535,173298.756789313,171342.767038297,171342.672710662,171348.296877847,171380.662506768,171377.175423622,171382.622320053,171409.718065142,171342.056367281,171348.108110071,171391.469019513,171383.030891341,171373.639807262,171458.628487792,171438.38055172,171453.768175737
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169132.863019661,169128.394688681,169123.563930179,169088.65652953,169734.203127871,169744.121655351,169747.795186123,169740.181659057,174130.158120921,174125.476051928,174125.038173086,174121.368532513,174082.177142335,174095.861345009,174098.965894982,174085.58271229,172040.415504808,172034.641011426,172060.255524291,172077.626028707,171915.624185032,171902.411636099,171924.904918542,171946.836440658,171900.98683197,171892.863675144,171896.808092823,171893.099306888,171913.306232452,171893.257664711,171903.588987704
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170377.422024135,170319.97245742,170315.895041524,170302.204985561,170863.764527338,170879.067877379,170877.621587673,170864.68065252,174593.843552039,174582.572518511,174585.123736842,174576.149536686,174615.203484573,174606.432908435,174605.529756938,174599.539391973,172319.973486909,172312.713585153,172280.470289347,172304.03797951,172359.561554837,172362.338200714,172330.570414346,172362.278868698,172391.077888484,172392.210137366,172386.476840746,172390.15099349,173282.634618468,173308.014777028,173289.35417765
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171531.790155745,171636.285297395,171609.464212996,171622.29912836,172056.833940914,172066.331210704,172038.804555262,172046.756967777,175653.742577972,175664.667902188,175658.463305697,175663.402630196,175687.78512024,175667.616044723,175641.500732438,175636.522768581,173217.408672615,173231.181106134,173197.942466901,173226.241520867,173281.506777541,173294.428038483,173278.24312712,173259.7063544,173246.790284266,173278.051074638,173281.225858944,173259.077926831,174696.571983039,174678.200000345,174667.541604371
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172888.118984691,172894.862088916,172960.100979604,172978.962895092,173826.201998355,173786.469822562,173805.599101721,173828.377978955,177433.339053324,177444.224650657,177449.710619778,177463.689102273,177465.981394511,177432.589967512,177458.864683403,177470.735044251,174985.682905725,174988.915882578,174993.317618778,175031.433185673,175055.427582789,175055.938349539,175098.452894537,175049.734382232,175045.531609231,175065.726607431,175057.537077021,175031.804300308,176435.619276888,176409.905651379,176425.240738458
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174219.267475159,174129.534703001,174167.879891105,174024.701585624,174969.365519754,174979.016535667,174987.776973605,174944.374451454,178872.177146664,178864.361059477,178862.106194345,178851.002452244,178923.721607834,178922.384912556,178924.998976931,178910.752477871,176496.88783061,176484.286616641,176515.887695947,176532.32431443,176395.147323563,176336.04452318,176326.633802772,176352.348322782,176320.44607113,176312.441038144,176308.236570979,176308.572549761,178268.367172666,178256.203231778,178262.201702503
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175106.609499766,175002.485979672,174966.833242009,174907.225825609,175764.31486558,175803.033727172,175806.882791427,175780.04570073,180203.250724575,180182.296565608,180186.699258473,180168.465766439,180086.465667517,180102.160776952,180105.002198294,180080.338247031,177778.517725285,177782.950784534,177750.365369302,177773.175751798,177823.968605186,177880.359703676,177864.292666112,177893.658918546,177925.032938193,177929.639372719,177925.816264434,177901.399265181,179598.204038731,179597.475771375,179576.858863433
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174841.725764286,174745.604818651,174836.562496897,175645.716173764,175618.813596915,175592.873425489,175598.096828964,180128.1371659,180147.056910303,180135.94795898,180147.944926674,179972.201377998,179942.614704952,179909.078945624,179904.698735942,177460.843324915,177474.407925641,177427.038545251,177454.795497718,177513.358174193,177517.774979674,177522.707553779,177515.32902366,177538.309712662,177554.3844701,177561.42675154,177561.951335239,179318.211463546,179325.023291867,179324.260096398
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175262.26358691,175636.581415717,175914.003391577,175860.089387715,175813.644601476,175889.841849554,180780.754660373,180798.3895218,180811.398852121,180836.754706723,180581.508084436,180537.830872446,180567.85767318,180596.03838502,178161.596106091,178159.166161026,178198.916013952,178235.635702938,178167.439906585,178165.815359088,178178.359357398,178139.285770451,178142.069214463,178141.28906093,178139.193872293,178119.309766004,180254.129080797,180256.090741981,180271.5208307
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176872.189673467,177010.850123903,176920.373481478,176943.704373853,176971.229624208,181581.69219028,181573.472972379,181571.349920167,181569.731749672,181334.025009606,181353.096867198,181359.696653662,181331.99896796,178714.900378888,178716.820115942,178724.957251593,178744.592889324,178644.715152739,178590.5994444,178628.694104637,178650.020996812,178572.370105455,178552.917469426,178554.231138562,178533.733397745,180648.830310584,180623.667605941,180634.556494755
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177503.423286272,177476.781153306,177563.186036491,177598.526118773,182393.582966913,182360.622099532,182368.066835737,182347.749045212,182080.135290477,182100.061709828,182108.924333036,182106.572496693,179536.265241492,179535.695680286,179524.286525354,179542.462524018,179628.82083737,179684.34513321,179610.813146001,179659.161621024,179742.634495314,179744.222721061,179727.592963597,179733.650815272,181801.648196298,181829.345275248,181813.21474565
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178189.46989465,178298.89206472,178367.461068466,183347.256708497,183376.573472395,183358.010726879,183378.333671734,183138.507082594,183105.81164178,183054.643548852,183057.371043876,180550.069309337,180558.535074241,180503.617485722,180527.586978191,180519.349668314,180527.754710307,180509.664458597,180501.110220294,180532.444412301,180530.97076624,180546.090947278,180552.879876675,182361.855075133,182377.502376091,182363.672867682
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178856.552655416,178967.75100152,184024.552904101,184043.940894994,184064.015792802,184076.357830878,183976.531497244,183890.190668526,183930.661593697,183940.14380174,181559.386644623,181551.186750787,181582.56781772,181618.062176633,181532.880754912,181523.466681364,181554.279649324,181493.655994255,181518.553699114,181507.507330597,181511.780847518,181538.151210709,182687.378523249,182707.883751674,182728.664667897
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174354.703518592,180289.66253656,180821.655063693,180502.443306312,181037.605815885,180997.520644064,181027.584230034,181028.166262219,180964.800430596,178867.50107057,178863.113988041,178890.648504042,178916.633229598,179019.463131659,178940.075225565,178965.998103543,178984.929220682,178887.375629889,178825.72136879,178840.751921806,178843.872864994,180755.535376309,180763.869495741,180774.186635498
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167094.855303881,168024.638077963,167488.729810872,168685.737436232,169708.842975972,169760.775604509,169771.868273275,169735.157764697,166413.535943226,166409.462694382,166419.868448789,166440.467431159,167178.183609324,167250.364653685,167159.005048332,167197.958284059,167269.443167062,167288.681526451,167259.803457319,167274.701063609,169260.423216789,169281.891081176,169263.088295875
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180206.031825417,180438.112131744,180869.797427901,180684.219591439,180649.885281807,180572.625276375,180587.069416606,178389.811235946,178397.655254144,178321.160380122,178345.458113933,178673.380038318,178683.799898945,178705.076559086,178704.807607474,178720.42167834,178737.141429594,178752.625643439,178754.283943861,179575.100296423,179567.676286248,179552.908581528
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180954.015621489,181006.132454539,180528.712290884,180438.250480057,180405.43696294,180608.133566264,178869.458337871,178860.892616805,178937.463020979,178966.685915644,179487.032772229,179482.818459165,179534.263948698,179495.512325875,179424.281646023,179421.782770804,179423.934075177,179431.343777818,181170.169222237,181168.098598366,181194.483855683
2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179853.099554008,179742.22707641,180207.343016726,180282.902286711,180202.944235046,178499.588623912,178469.185882293,178535.859504728,178538.388595073,179875.230266302,179789.229913879,179817.809526841,179840.062916985,180088.0200792,180026.485702119,180032.845824556,180047.202092368,182253.45198574,182278.907756492,182278.992283954
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182661.889111764,183129.251785755,183275.312258818,183454.382216254,181698.849733564,181707.712885199,181728.692089678,181725.267210014,184059.855018352,184132.108348444,184068.193644245,184115.698220969,184072.477837519,184077.083351164,184057.192701449,184053.097718938,186979.614736597,186988.430221648,186962.000850124
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185935.476912255,186444.758091733,186635.677636027,184673.7132861,184688.88048772,184550.367881996,184576.541272857,187722.163847618,187737.933242689,187740.859683313,187741.517154053,187968.195129302,188010.127935467,188028.886066115,188024.932538297,190737.658340689,190719.981054524,190697.074324185
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187286.72404136,187241.397694088,185160.834890209,185137.532278473,185188.496449414,185253.446458756,188657.097001818,188652.820801469,188722.648508107,188669.482249314,189319.988079435,189336.726269425,189335.065886533,189352.251118597,192608.603850891,192582.723168293,192633.745996119
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188016.736757372,185609.992927749,185587.844633095,185686.696100589,185718.77466428,188582.068080542,188469.525726646,188529.183354865,188518.122877977,189554.679108553,189513.618851803,189517.654819521,189508.392541472,193071.91113885,193082.349016881,193088.453305681
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186104.799480324,185770.355638661,186220.649345052,186226.76773775,189693.168190276,189786.811858992,189685.616141427,189680.140568453,190877.27999872,190922.569342715,190906.571097413,190896.820716414,194462.929617844,194460.246522401,194407.130662413
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186225.001356898,186524.083423358,186581.817257457,190066.25129338,190125.112345736,190056.24884522,190092.865719285,191209.749422284,191238.805485769,191260.050081775,191250.82941759,195426.994186514,195408.252220326,195381.055132433
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186565.583612904,186500.022271473,190105.780154972,190072.323801356,190217.223276593,190188.063755283,191349.709329483,191378.329327157,191365.328628667,191396.315963506,195741.224864872,195711.327989892,195786.949368095
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187396.724602031,191811.190647889,191830.553551681,191923.398406572,191944.7320805,193039.232067069,193043.740797041,193076.354296018,192972.470258029,197011.278724111,196993.276714184,197003.061149083
2023-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191855.263067133,191588.718370777,191579.679552139,191455.436885105,192572.04579942,192701.848205139,192667.503090235,192632.063974189,196359.301136361,196360.57095576,196291.075072936
2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192101.218885565,192060.453731959,191966.676363903,192983.151917623,192945.612550658,192969.026958185,192932.8108394,197220.984956361,197226.846447593,197187.532739391
2023-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192603.065686236,192616.492266557,193483.838650417,193440.083296279,193409.578311986,193511.850177712,197846.113691855,197819.544092928,197913.026641733
2024-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193149.783771105,193994.277478814,193712.436193347,193728.179270913,193695.574082576,197682.124838874,197689.494668611,197679.349387788
2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194977.624662835,194557.105889618,194400.370290403,194452.061193076,199355.78603295,199343.033929045,199236.447960555
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194970.316573912,194858.22466233,195041.499066063,199807.940283128,199851.36451615,199815.419758973
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195806.276661199,196202.760409995,200686.153500425,200699.714043625,200852.230893338
2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197770.750936946,202300.724781368,202294.959262657,202436.86689535
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202629.522564865,202619.275679122,202686.161546761
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201557.587099738,201796.164901815
2025-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202100.349604052
