"date","ch.ozd.e.wa.index.re.d11","ch.ozd.i.wa.index.re.d11","ch.ozd.e.total.index.re.d11","ch.ozd.i.total.index.re.d11","ch.cpa.e.real.index.sa.2012","ch.cpa.i.real.index.sa.2012"
"2021-07-01",250.486797360705,194.47840053504,319.515846212358,253.069400852231,111.797120761195,98.5933093580445
"2021-08-01",262.093061795997,200.96241030796,323.456457705737,241.672093721654,106.720102018033,98.8290865678721
"2021-09-01",246.558731235764,197.004705047551,325.258238416188,274.306094957876,108.407737293198,98.8728287863873
"2021-10-01",250.282902347031,196.82587967874,331.34786173674,295.021571486959,109.00902286579,98.0837737351798
"2021-11-01",267.930620050723,209.523264686208,336.3853320272,288.384855024595,109.096686548812,99.3719473087347
"2021-12-01",268.214583401562,213.28747867786,332.291515030615,303.98015092002,109.364225926514,99.4580345212254
"2022-01-01",262.029767092136,237.844868453517,335.76348712828,300.93394634603,108.317726185162,99.716704984381
"2022-02-01",282.402838574485,215.686300238739,343.224719621118,292.833343210277,115.1597167303,98.942549734582
"2022-03-01",255.476148512512,227.209047912266,339.170643031054,317.173892748329,107.438454898785,100.114456133595
"2022-04-01",264.856739177422,211.595669730407,335.184661056012,267.986721560255,108.073856217634,98.661699378983
"2022-05-01",269.948374059233,245.537187104051,341.042763751346,313.994306024056,109.04670063205,104.990851523894
"2022-06-01",260.506606636673,231.729931887075,348.922404552924,305.123654944921,110.052436200848,102.84593616202
"2022-07-01",265.700914618501,230.740164065773,360.976110172945,310.722648654055,107.400140882105,100.939542894437
"2022-08-01",272.098394903792,229.749663429686,362.507983454341,326.936496303015,107.656593524383,101.9726225242
"2022-09-01",272.537196564386,231.322153569133,363.074041752121,324.965991802305,109.470540073018,100.896541757998
"2022-10-01",263.053505991187,222.945575115213,355.409174787712,319.871777963955,108.376382599958,101.978207864696
"2022-11-01",248.846817433727,230.847153971972,347.600091402313,331.850866517161,103.778365513662,101.610020161178
"2022-12-01",270.850835831246,228.453653798904,353.389807165619,316.200650340884,96.2258958771761,99.568605694991
"2023-01-01",281.298207402129,235.271712292265,359.46567238013,332.389779472853,110.499405702866,101.992983798767
"2023-02-01",266.750564676019,230.443319421794,358.969526862925,305.45551700921,108.033174572612,99.7991964698538
"2023-03-01",269.069000226711,224.435176979253,351.887232368587,320.891560677515,113.142550207354,101.181714713185
"2023-04-01",250.469361621762,216.456107160487,348.208101112375,304.520329560885,98.1970011140986,99.4000248966375
"2023-05-01",259.00205889806,208.851047536167,353.811165453668,310.078457649192,108.033314054942,100.697953416178
"2023-06-01",264.934523074013,224.941495640112,347.254864919117,295.709021899646,108.837275941873,101.678365466274
"2023-07-01",242.215748758123,210.321745158917,336.658178283304,286.098143898082,102.276803790011,97.1939791038734
"2023-08-01",260.071918664673,216.590718459491,340.241738782892,283.499465372725,110.631236348862,100.184849540844
"2023-09-01",282.945280018274,218.52511742555,345.31132796853,275.536983854017,117.579427491523,96.8858325940304
"2023-10-01",250.495782106654,204.606609695072,340.591798352464,315.88548704844,104.63368343841,95.7043074377812
"2023-11-01",257.842049270684,222.537726156981,333.632029457354,280.879371049181,110.067911474695,97.2408495909833
"2023-12-01",252.391995339769,225.948083281904,336.952949464905,281.06213322157,82.6012902687677,103.964927735152
"2024-01-01",257.351295706148,213.523261209651,349.5678366183,299.060366896445,99.9456336942969,103.652320891519
"2024-02-01",255.52702719028,216.366373219789,351.459591109857,314.712805031236,99.3987170416314,104.217982661293
"2024-03-01",257.517709704469,218.185586202724,351.682363259119,307.240300949401,94.7213964879733,97.3658674847507
"2024-04-01",272.61704206199,220.618591674786,352.774053095643,290.624379040507,102.078112977054,103.534911744022
"2024-05-01",270.23285263144,216.780878872557,352.835640528301,290.699933014157,101.818490132096,97.7021379981726
"2024-06-01",276.482622060016,220.036043251337,351.384755760932,279.603921786038,104.209729710073,98.2239002366431
"2024-07-01",265.426920761509,212.106101009142,350.787617590327,281.966316281497,103.783538490838,98.6580119598097
"2024-08-01",267.393665754556,210.324170412289,348.347031642803,283.39958105058,95.4329973177492,98.6386812929674
"2024-09-01",258.474845973965,210.042601607182,350.373826125494,287.893697671056,98.181169515086,98.878364220279
"2024-10-01",290.350991986157,211.27693747161,364.987461307277,278.56990564686,104.305519121576,100.298398001074
"2024-11-01",269.284153350189,207.966381451127,382.472863089732,306.770392262882,107.524771254191,97.042697798045
"2024-12-01",283.850923700765,226.111063718896,402.266154898759,341.94309855186,120.402406799712,101.044497039227
"2025-01-01",277.900873664733,217.387933658803,431.709775940041,389.957171801364,98.8725408427196,100.371063282969
"2025-02-01",294.44300398583,241.716866298156,448.084466823434,383.301294068819,101.406168702853,104.344296375802
"2025-03-01",322.897691285931,262.80071176615,437.712260518515,376.618245124843,103.132525010001,108.2277833536
"2025-04-01",301.075511425537,221.289595389372,410.843439714568,390.397823520223,103.656471970866,100.7511587444
"2025-05-01",262.982641232411,229.732092581992,394.658671024189,370.836640193223,99.2826242727084,101.630486467782
"2025-06-01",264.141750630328,214.136645877584,397.531149248135,350.005191111174,100.971878893353,102.053179039663
"2025-07-01",255.256378547114,206.68827699061,393.408405262153,339.075260001309,103.635322106776,104.114573679619
"2025-08-01",252.473632288589,206.56168353986,393.676750531441,360.918319939527,98.3607401803266,103.384675402228
"2025-09-01",263.456381975587,226.710958231366,409.878754328958,402.786092012615,98.1510681261282,103.179220049015
"2025-10-01",262.239530497622,224.700295230755,416.951627804309,409.635408454857,94.7078542622572,104.153904407778
"2025-11-01",267.29760945401,231.384471773655,418.840663210506,427.598300518576,98.7927908111558,104.84802324714
"2025-12-01",251.821381076388,224.377422235677,426.274234561505,393.570098732809,96.8313845684228,103.443451376434
"2026-01-01",260.321514564305,226.390420183888,426.465996591018,382.474758341786,103.839417109976,105.830785000769
"2026-02-01",256.534048195657,208.70734184184,420.395353918301,403.53015350179,103.578489772543,100.46865357204
