Name;SWITZ-DS Financials - PRICE INDEX;SWITZ-DS Industrials - PRICE INDEX;SWISS MARKET (SMI) - PRICE INDEX
06.05.1976;101.97;99.33;
07.05.1976;101.96;99.14;
10.05.1976;102.51;99.09;
11.05.1976;102.97;99.49;
12.05.1976;103.23;99.58;
13.05.1976;102.33;99.41;
14.05.1976;102.04;97.89;
17.05.1976;102.04;99.23;
18.05.1976;102.11;99.67;
19.05.1976;101.97;100.83;
20.05.1976;101.85;100.78;
21.05.1976;102.12;101.36;
24.05.1976;101.95;103.32;
25.05.1976;101.24;99.97;
26.05.1976;101.05;100.12;
27.05.1976;101.01;100.4;
28.05.1976;100.97;100.45;
31.05.1976;100.96;100.57;
01.06.1976;101.21;101.73;
02.06.1976;100.97;101.71;
03.06.1976;100.41;100.65;
04.06.1976;100.6;101.28;
07.06.1976;100.6;101.28;
08.06.1976;100.9;101.84;
09.06.1976;101.09;102.71;
10.06.1976;100.94;102.86;
11.06.1976;101.28;102.77;
14.06.1976;102.66;104.35;
15.06.1976;103.23;103.88;
16.06.1976;102.92;104.49;
17.06.1976;103.38;104.99;
18.06.1976;103.94;105.77;
21.06.1976;104.45;106.42;
22.06.1976;104.74;107.08;
23.06.1976;103.84;106.74;
24.06.1976;104.03;105.23;
25.06.1976;103.67;105.79;
28.06.1976;103.44;105.82;
29.06.1976;103.48;105.33;
30.06.1976;104.98;105.64;
01.07.1976;105.63;107.85;
02.07.1976;106.8;107.82;
05.07.1976;109.04;108.73;
06.07.1976;109.35;109.13;
07.07.1976;108.24;109.35;
08.07.1976;108.45;109.26;
09.07.1976;108.81;109.78;
12.07.1976;108.97;111.09;
13.07.1976;109.47;111.98;
14.07.1976;109.41;111.54;
15.07.1976;109.47;110.8;
16.07.1976;108.12;110.65;
19.07.1976;108.15;110.06;
20.07.1976;108.02;110.57;
21.07.1976;108.74;111.99;
22.07.1976;108.75;112.81;
23.07.1976;108.92;111.84;
26.07.1976;109.2;111.15;
27.07.1976;109.2;110.71;
28.07.1976;108.8;111.24;
29.07.1976;109;111.86;
30.07.1976;109.42;111.82;
02.08.1976;109.32;112.24;
03.08.1976;109.12;111.95;
04.08.1976;108.98;111.95;
05.08.1976;108.85;112.38;
06.08.1976;108.91;112.68;
09.08.1976;109.08;112.63;
10.08.1976;108.98;113.13;
11.08.1976;109.36;113.67;
12.08.1976;109.39;113.53;
13.08.1976;109.82;114.67;
16.08.1976;109.85;114.84;
17.08.1976;109.63;115.23;
18.08.1976;109.72;115.24;
19.08.1976;109.71;114.93;
20.08.1976;109.53;114.95;
23.08.1976;109.3;114.71;
24.08.1976;109.62;111.79;
25.08.1976;108.75;113.11;
26.08.1976;108.51;113.48;
27.08.1976;108.37;113.51;
30.08.1976;108.38;113.44;
31.08.1976;108.41;112.51;
01.09.1976;108.04;112.46;
02.09.1976;108.02;112.01;
03.09.1976;107.63;111.24;
06.09.1976;107.72;109.69;
07.09.1976;107.8;109.55;
08.09.1976;107.75;110.72;
09.09.1976;107.79;110.35;
10.09.1976;107.37;108.77;
13.09.1976;107.37;108.77;
14.09.1976;107.09;107.75;
15.09.1976;107.01;106.4;
16.09.1976;107.3;106.51;
17.09.1976;107.62;107.25;
20.09.1976;108.32;108.42;
21.09.1976;108.16;107.98;
22.09.1976;108.58;108.79;
23.09.1976;108.32;108.14;
24.09.1976;107.59;108.07;
27.09.1976;107.24;108.33;
28.09.1976;107.06;108.93;
29.09.1976;107.09;108.43;
30.09.1976;106.8;108.15;
01.10.1976;107.12;108.33;
04.10.1976;107.17;107.5;
05.10.1976;107.5;107.94;
06.10.1976;107.25;107.42;
07.10.1976;107.1;107.45;
08.10.1976;107.42;107.63;
11.10.1976;107.59;106.92;
12.10.1976;107.9;106.03;
13.10.1976;107.61;104.92;
14.10.1976;107.46;104.86;
15.10.1976;107.27;103.68;
18.10.1976;107.74;103.15;
19.10.1976;108.27;103.48;
20.10.1976;108.54;103.87;
21.10.1976;108.73;104.27;
22.10.1976;107.83;104.21;
25.10.1976;108.38;104.47;
26.10.1976;108.46;104.86;
27.10.1976;108.93;105.29;
28.10.1976;108.66;107.01;
29.10.1976;108.89;104.01;
01.11.1976;109.28;103.47;
02.11.1976;109.39;104.3;
03.11.1976;109.22;103.75;
04.11.1976;109.7;104.2;
05.11.1976;109.29;104.33;
08.11.1976;108.97;102.67;
09.11.1976;108.71;101.12;
10.11.1976;108.78;103.32;
11.11.1976;108.21;102.61;
12.11.1976;108.25;102.6;
15.11.1976;107.69;102.34;
16.11.1976;107.53;102.81;
17.11.1976;107.34;102.62;
18.11.1976;107.68;103.06;
19.11.1976;108.23;103.74;
22.11.1976;107.74;103.09;
23.11.1976;108.01;103.07;
24.11.1976;108;103.12;
25.11.1976;108.29;103.48;
26.11.1976;108.78;104.39;
29.11.1976;109.52;105.35;
30.11.1976;109.08;105.19;
01.12.1976;109.04;106.16;
02.12.1976;110.11;106.33;
03.12.1976;110.76;106.69;
06.12.1976;111.75;107.77;
07.12.1976;112.55;108.43;
08.12.1976;112.78;108.4;
09.12.1976;113.27;108.3;
10.12.1976;114.11;109.21;
13.12.1976;114.39;109.22;
14.12.1976;113.93;109.07;
15.12.1976;114.15;109.25;
16.12.1976;113.97;108.65;
17.12.1976;113.89;108.8;
20.12.1976;113.72;107.91;
21.12.1976;114.06;108.9;
22.12.1976;114.93;110.07;
23.12.1976;115.28;110.77;
24.12.1976;115.28;111.06;
27.12.1976;115.5;111.15;
28.12.1976;116.26;111.81;
29.12.1976;117.84;111.86;
30.12.1976;117.47;111.44;
31.12.1976;117.85;111.5;
03.01.1977;118.4;112.69;
04.01.1977;119.12;113.44;
05.01.1977;119.09;113.79;
06.01.1977;118.7;113.41;
07.01.1977;119.33;113.11;
10.01.1977;120.59;114.03;
11.01.1977;121.41;114.56;
12.01.1977;121.44;113.25;
13.01.1977;121.7;113.31;
14.01.1977;121.88;113.91;
17.01.1977;122.41;113.7;
18.01.1977;122.59;113.14;
19.01.1977;123.15;113.46;
20.01.1977;123.86;113.53;
21.01.1977;123.57;113.44;
24.01.1977;124.05;113.53;
25.01.1977;123.96;113.2;
26.01.1977;124.17;112.48;
27.01.1977;123.77;112.58;
28.01.1977;123.92;112.22;
31.01.1977;124.47;111.9;
01.02.1977;124.62;111.83;
02.02.1977;123.8;111.94;
03.02.1977;123.63;111.9;
04.02.1977;123.37;112.1;
07.02.1977;123.62;111.68;
08.02.1977;123.75;111.21;
09.02.1977;123.46;110.53;
10.02.1977;123.11;109.93;
11.02.1977;123.06;110.46;
14.02.1977;122.7;109.93;
15.02.1977;122.53;110.04;
16.02.1977;122.06;109.96;
17.02.1977;122.02;109.72;
18.02.1977;121.46;109.15;
21.02.1977;122.51;109.22;
22.02.1977;122.95;109.49;
23.02.1977;123.49;110.05;
24.02.1977;123.79;110.37;
25.02.1977;123.26;109.78;
28.02.1977;123.13;110.06;
01.03.1977;122.66;109.96;
02.03.1977;122.75;110.41;
03.03.1977;122.51;110.14;
04.03.1977;122.47;110.06;
07.03.1977;122.12;109.96;
08.03.1977;122.18;109.89;
09.03.1977;122.28;109.9;
10.03.1977;121.63;109.48;
11.03.1977;122.14;109.67;
14.03.1977;121.95;109.64;
15.03.1977;122.41;109.53;
16.03.1977;122.4;109.55;
17.03.1977;122.72;109.54;
18.03.1977;122.7;109.06;
21.03.1977;122.3;109.04;
22.03.1977;122.92;108.8;
23.03.1977;123.1;108.28;
24.03.1977;123.39;108.6;
25.03.1977;123.08;108.68;
28.03.1977;123.21;108.57;
29.03.1977;123.18;108.58;
30.03.1977;122.7;108.79;
31.03.1977;122.72;109.09;
01.04.1977;122.96;109.76;
04.04.1977;122.77;110.44;
05.04.1977;123.25;110.03;
06.04.1977;123.35;109.66;
07.04.1977;123.11;109.5;
08.04.1977;123.1;109.56;
11.04.1977;123.1;109.56;
12.04.1977;123.65;109.85;
13.04.1977;124.2;110.53;
14.04.1977;124.59;110.71;
15.04.1977;124.38;110.99;
18.04.1977;124.38;110.93;
19.04.1977;123.47;111.17;
20.04.1977;123.28;111.13;
21.04.1977;123.56;111.55;
22.04.1977;122.98;112.61;
25.04.1977;121.65;112.28;
26.04.1977;119.18;110.76;
27.04.1977;120.24;111.22;
28.04.1977;120.07;111.7;
29.04.1977;119.6;111.5;
02.05.1977;119.01;111.31;
03.05.1977;118.15;112.23;
04.05.1977;116.51;111.98;
05.05.1977;116.42;111.72;
06.05.1977;116.59;111.31;
09.05.1977;116.02;110.58;
10.05.1977;115.51;109.74;
11.05.1977;114.68;109.33;
12.05.1977;114.48;108.2;
13.05.1977;115.03;108.84;
16.05.1977;116.12;109.39;
17.05.1977;116.47;109.68;
18.05.1977;116.99;109.69;
19.05.1977;116.99;109.7;
20.05.1977;117.37;109.33;
23.05.1977;117.71;109.5;
24.05.1977;117.15;109.22;
25.05.1977;117.05;108.79;
26.05.1977;116.88;108.68;
27.05.1977;116.7;108.94;
30.05.1977;116.7;108.94;
31.05.1977;116.47;108.52;
01.06.1977;116.4;108.79;
02.06.1977;116.25;108.63;
03.06.1977;115.62;108.21;
06.06.1977;114.84;108.71;
07.06.1977;115.11;108.77;
08.06.1977;115.23;109.07;
09.06.1977;114.84;110.78;
10.06.1977;114.6;110.64;
13.06.1977;113.9;110.73;
14.06.1977;113.92;112.25;
15.06.1977;114.16;113.92;
16.06.1977;114.24;113.26;
17.06.1977;114.25;113.14;
20.06.1977;114.48;112.72;
21.06.1977;115.08;112.96;
22.06.1977;114.91;112.44;
23.06.1977;114.47;112.21;
24.06.1977;115.2;112.78;
27.06.1977;115.17;112.79;
28.06.1977;115.6;112.88;
29.06.1977;115.17;112.78;
30.06.1977;115.51;113.28;
01.07.1977;116.07;113.68;
04.07.1977;116.18;113.25;
05.07.1977;116.19;113.08;
06.07.1977;116.1;112.52;
07.07.1977;115.73;112.51;
08.07.1977;115.29;112.59;
11.07.1977;115.27;112.52;
12.07.1977;115.57;112.56;
13.07.1977;116.08;112.68;
14.07.1977;116.08;112.63;
15.07.1977;116.31;112.4;
18.07.1977;116.45;112.24;
19.07.1977;115.99;112.22;
20.07.1977;116.04;112.23;
21.07.1977;116.11;112.66;
22.07.1977;115.99;112.55;
25.07.1977;115.99;112.89;
26.07.1977;115.58;113.05;
27.07.1977;115.57;113.63;
28.07.1977;115.61;112.96;
29.07.1977;115.88;113.76;
01.08.1977;115.88;113.76;
02.08.1977;115.99;114.28;
03.08.1977;115.59;113.78;
04.08.1977;115.49;113.86;
05.08.1977;116.02;114.35;
08.08.1977;116.12;114.56;
09.08.1977;115.97;114.67;
10.08.1977;116.09;115.58;
11.08.1977;116.62;116.43;
12.08.1977;116.87;116.06;
15.08.1977;116.82;116.93;
16.08.1977;117.45;118.32;
17.08.1977;118.62;118.69;
18.08.1977;119.44;118.54;
19.08.1977;119.6;118.86;
22.08.1977;119.82;118.76;
23.08.1977;120.55;118.64;
24.08.1977;120.17;118.45;
25.08.1977;120.71;118.83;
26.08.1977;121.08;118.1;
29.08.1977;120.84;117.98;
30.08.1977;120.89;118.36;
31.08.1977;120.91;118.19;
01.09.1977;121.36;118.13;
02.09.1977;121.86;118.98;
05.09.1977;121.88;119.01;
06.09.1977;122.83;120.58;
07.09.1977;123.59;121.59;
08.09.1977;124.15;122.55;
09.09.1977;123.78;122.48;
12.09.1977;123.78;122.49;
13.09.1977;123.82;122.62;
14.09.1977;123.64;123.37;
15.09.1977;123.89;124;
16.09.1977;123.76;124.44;
19.09.1977;124.07;124.31;
20.09.1977;123.76;124.09;
21.09.1977;123.99;123.77;
22.09.1977;123.97;122.8;
23.09.1977;124.53;122.96;
26.09.1977;124.33;122.79;
27.09.1977;124.11;122.97;
28.09.1977;124.16;123.49;
29.09.1977;123.99;124.01;
30.09.1977;124.89;124.29;
03.10.1977;128.19;125.44;
04.10.1977;127.63;125.45;
05.10.1977;127.01;124.82;
06.10.1977;127.65;124.94;
07.10.1977;129.07;124.68;
10.10.1977;129.33;124.79;
11.10.1977;129.33;124.78;
12.10.1977;129.73;125.25;
13.10.1977;129.66;124.83;
14.10.1977;129.45;124.59;
17.10.1977;128.26;122.64;
18.10.1977;128.57;123.72;
19.10.1977;128.45;123.68;
20.10.1977;128.34;123.54;
21.10.1977;128.4;124.16;
24.10.1977;127.89;124.41;
25.10.1977;127.51;122.61;
26.10.1977;127.63;122.27;
27.10.1977;127.91;123.73;
28.10.1977;128.08;124.16;
31.10.1977;128.23;124.05;
01.11.1977;128.38;122.97;
02.11.1977;127.95;122.71;
03.11.1977;127.86;122.98;
04.11.1977;128.34;123.43;
07.11.1977;128.56;124.24;
08.11.1977;129.07;125.11;
09.11.1977;128.67;123.9;
10.11.1977;128.91;123.04;
11.11.1977;128.59;124.38;
14.11.1977;128.57;124.61;
15.11.1977;128.33;124.08;
16.11.1977;128.56;124.33;
17.11.1977;128.6;124.26;
18.11.1977;128.79;124.01;
21.11.1977;129.09;124.23;
22.11.1977;128.63;124.78;
23.11.1977;129.1;125.1;
24.11.1977;129.29;125.26;
25.11.1977;129.21;124.78;
28.11.1977;128.34;124.82;
29.11.1977;128.66;124.6;
30.11.1977;128.83;124.79;
01.12.1977;129.15;125.75;
02.12.1977;129.47;126.12;
05.12.1977;129.63;126.66;
06.12.1977;129.42;125.9;
07.12.1977;129.18;125.52;
08.12.1977;129.33;126.22;
09.12.1977;129.64;126.96;
12.12.1977;129.98;127.39;
13.12.1977;130.18;127.48;
14.12.1977;130.58;126.99;
15.12.1977;131.44;127.18;
16.12.1977;131.61;127.02;
19.12.1977;131.5;126.7;
20.12.1977;130.99;124.75;
21.12.1977;130.32;123.74;
22.12.1977;129.51;124.24;
23.12.1977;130.78;125.75;
26.12.1977;130.78;125.72;
27.12.1977;131.24;126.32;
28.12.1977;131.23;125.82;
29.12.1977;131.7;125.7;
30.12.1977;131.7;125.68;
02.01.1978;131.7;125.74;
03.01.1978;132.07;125.3;
04.01.1978;130.22;122.4;
05.01.1978;131.15;124.39;
06.01.1978;131.12;124.47;
09.01.1978;131.26;124.38;
10.01.1978;131.36;123.65;
11.01.1978;131.01;123.41;
12.01.1978;130.85;122.93;
13.01.1978;130.99;123.33;
16.01.1978;131.36;123.84;
17.01.1978;131.51;124.63;
18.01.1978;132.14;125.94;
19.01.1978;132.86;126.51;
20.01.1978;133.19;126.52;
23.01.1978;133.88;127.02;
24.01.1978;134.54;127.25;
25.01.1978;136.05;127.93;
26.01.1978;136.54;128.34;
27.01.1978;137.02;128.98;
30.01.1978;137.22;129.49;
31.01.1978;137.95;129.82;
01.02.1978;137.89;130.43;
02.02.1978;138.04;132.2;
03.02.1978;138.06;133.27;
06.02.1978;138.49;133.05;
07.02.1978;138.3;132.32;
08.02.1978;138.68;132.58;
09.02.1978;138.83;132.81;
10.02.1978;138.86;133.59;
13.02.1978;139.14;133.78;
14.02.1978;139.59;133.45;
15.02.1978;140.32;133.64;
16.02.1978;140.35;133.77;
17.02.1978;139.76;132.74;
20.02.1978;138.63;131.07;
21.02.1978;138.01;132.15;
22.02.1978;139.17;132.03;
23.02.1978;139.71;131.75;
24.02.1978;139.71;131.13;
27.02.1978;139.72;131.37;
28.02.1978;134.83;126.52;
01.03.1978;136.21;128.38;
02.03.1978;138.01;127.88;
03.03.1978;137.96;127.31;
06.03.1978;135.91;125.73;
07.03.1978;131.33;120.12;
08.03.1978;131.53;121.87;
09.03.1978;131;119.42;
10.03.1978;129.47;119.48;
13.03.1978;129.97;120.04;
14.03.1978;131.47;124.21;
15.03.1978;132.61;125.46;
16.03.1978;132.19;124.15;
17.03.1978;132.31;123.48;
20.03.1978;132.56;124.55;
21.03.1978;134;126.19;
22.03.1978;133.88;125.11;
23.03.1978;134.26;124.65;
24.03.1978;134.26;124.59;
27.03.1978;134.26;124.59;
28.03.1978;134.51;123.94;
29.03.1978;135.16;124.49;
30.03.1978;135.13;124.89;
31.03.1978;134.78;124.53;
03.04.1978;135.17;124.43;
04.04.1978;135.92;124.59;
05.04.1978;135.62;124.59;
06.04.1978;135.36;124.66;
07.04.1978;134.08;124.71;
10.04.1978;134.19;124.37;
11.04.1978;133.56;123.56;
12.04.1978;133.93;123.69;
13.04.1978;134.52;124.34;
14.04.1978;134.52;124.35;
17.04.1978;134.08;124.35;
18.04.1978;135.05;124.31;
19.04.1978;134.78;123.86;
20.04.1978;134.56;123.4;
21.04.1978;134.35;123.42;
24.04.1978;134.08;122.57;
25.04.1978;132.01;120.41;
26.04.1978;132.53;120.37;
27.04.1978;132.8;121.36;
28.04.1978;132.69;121.38;
01.05.1978;132.69;121.38;
02.05.1978;132.3;121.36;
03.05.1978;132.3;120.66;
04.05.1978;132.3;120.57;
05.05.1978;132.12;120.79;
08.05.1978;131.94;120.07;
09.05.1978;131.77;121.48;
10.05.1978;132.4;123.14;
11.05.1978;132.04;122.29;
12.05.1978;132.55;124.25;
15.05.1978;132.55;124.25;
16.05.1978;132.48;124.46;
17.05.1978;132.16;123.47;
18.05.1978;132.19;124.82;
19.05.1978;132.52;124.87;
22.05.1978;132.03;124.79;
23.05.1978;132.02;125.52;
24.05.1978;131.63;125.34;
25.05.1978;131.14;125.24;
26.05.1978;131.44;125.49;
29.05.1978;132.71;126.06;
30.05.1978;132.39;126.32;
31.05.1978;132.27;125.1;
01.06.1978;132.36;124.61;
02.06.1978;132.28;124.69;
05.06.1978;132.38;125.23;
06.06.1978;132.55;127.89;
07.06.1978;133.01;128.57;
08.06.1978;132.89;128.76;
09.06.1978;133.33;128.94;
12.06.1978;133.07;128.58;
13.06.1978;132.8;129.11;
14.06.1978;132.89;129.46;
15.06.1978;134.03;129.46;
16.06.1978;133.87;129.61;
19.06.1978;133.76;128.58;
20.06.1978;134.02;128.96;
21.06.1978;133.95;128.53;
22.06.1978;133.8;128.51;
23.06.1978;134.2;128.64;
26.06.1978;134.06;127.9;
27.06.1978;133.88;128.11;
28.06.1978;133.96;128.05;
29.06.1978;134.08;128.55;
30.06.1978;134.07;128.35;
03.07.1978;134.26;128.17;
04.07.1978;133.85;127.67;
05.07.1978;133.83;127.97;
06.07.1978;134.18;127.92;
07.07.1978;134.39;128.07;
10.07.1978;133.9;128.24;
11.07.1978;134.68;128.68;
12.07.1978;135.39;129.46;
13.07.1978;135.49;129.2;
14.07.1978;135.51;129.42;
17.07.1978;135.86;129.4;
18.07.1978;135.9;129.94;
19.07.1978;135.93;129.88;
20.07.1978;135.89;129.98;
21.07.1978;135.71;130.43;
24.07.1978;135.52;129.21;
25.07.1978;135.17;129.1;
26.07.1978;135.12;129.41;
27.07.1978;135.26;129.82;
28.07.1978;135.67;129.92;
31.07.1978;136.05;129.57;
01.08.1978;136.05;129.55;
02.08.1978;135.61;129.02;
03.08.1978;136.25;129.12;
04.08.1978;136.29;128.48;
07.08.1978;136.3;127.14;
08.08.1978;136.85;127.35;
09.08.1978;137.15;127.96;
10.08.1978;137.94;128.8;
11.08.1978;137.05;128.96;
14.08.1978;137.15;128.99;
15.08.1978;137.15;126.63;
16.08.1978;137.67;127.71;
17.08.1978;138.43;128.49;
18.08.1978;138.58;127.45;
21.08.1978;138.6;127.74;
22.08.1978;138.58;126.92;
23.08.1978;138.19;127.25;
24.08.1978;138.38;126.94;
25.08.1978;138.77;127.15;
28.08.1978;138.96;127.44;
29.08.1978;139;127.76;
30.08.1978;139.07;127.49;
31.08.1978;139.05;127.38;
01.09.1978;139.02;127.67;
04.09.1978;140.34;127.36;
05.09.1978;140.65;127.42;
06.09.1978;141.62;126.77;
07.09.1978;143.6;126.9;
08.09.1978;143.48;126.94;
11.09.1978;143.48;127.03;
12.09.1978;142.7;125.7;
13.09.1978;142.23;126.78;
14.09.1978;142.99;127.21;
15.09.1978;142.37;126.6;
18.09.1978;142.2;125.65;
19.09.1978;141.31;124.89;
20.09.1978;140.49;124.07;
21.09.1978;140.57;121.98;
22.09.1978;140.11;122.85;
25.09.1978;139.39;121.15;
26.09.1978;137.72;117.82;
27.09.1978;138.5;119.77;
28.09.1978;138.82;119.8;
29.09.1978;139.26;121.91;
02.10.1978;139.96;122.55;
03.10.1978;139.39;121.68;
04.10.1978;138.78;120.02;
05.10.1978;139.25;120.15;
06.10.1978;140.13;120.62;
09.10.1978;138.91;120.57;
10.10.1978;138.6;120.19;
11.10.1978;138.21;119.38;
12.10.1978;137.94;119.87;
13.10.1978;138.32;119.87;
16.10.1978;138.67;119.78;
17.10.1978;138.22;119.35;
18.10.1978;138.27;119.25;
19.10.1978;139.54;119.74;
20.10.1978;140.33;120.33;
23.10.1978;140.2;120.49;
24.10.1978;140.59;120.51;
25.10.1978;140.28;120.21;
26.10.1978;140.22;119.99;
27.10.1978;140.08;119.46;
30.10.1978;139.78;118.7;
31.10.1978;139.16;117.15;
01.11.1978;138.57;116.07;
02.11.1978;139.22;117.77;
03.11.1978;139.3;117.95;
06.11.1978;139.4;119.48;
07.11.1978;139.82;120.27;
08.11.1978;139.87;120.19;
09.11.1978;139.99;120.98;
10.11.1978;141;122.57;
13.11.1978;141.4;122.91;
14.11.1978;140.9;122.24;
15.11.1978;140.61;122.1;
16.11.1978;140.66;122.64;
17.11.1978;140.84;123.69;
20.11.1978;140.74;125.28;
21.11.1978;140.07;124.92;
22.11.1978;139.35;124.77;
23.11.1978;139.14;124.32;
24.11.1978;139.03;124.5;
27.11.1978;137.69;124.81;
28.11.1978;137.9;124.39;
29.11.1978;138;124.34;
30.11.1978;138.11;123.72;
01.12.1978;138.54;124.35;
04.12.1978;138.53;124.66;
05.12.1978;138.47;124.55;
06.12.1978;138.64;125;
07.12.1978;138.63;125.15;
08.12.1978;138.7;125.08;
11.12.1978;138.86;124.46;
12.12.1978;138.84;124.47;
13.12.1978;139.09;125.08;
14.12.1978;139.33;124.93;
15.12.1978;139.59;125.26;
18.12.1978;139.29;124.36;
19.12.1978;139.31;123.6;
20.12.1978;139.69;123.91;
21.12.1978;140.56;125.46;
22.12.1978;141.46;126.2;
25.12.1978;141.46;126.2;
26.12.1978;141.46;126.2;
27.12.1978;141.86;126.54;
28.12.1978;141.91;126.73;
29.12.1978;141.91;126.73;
01.01.1979;141.91;126.8;
02.01.1979;141.91;126.72;
03.01.1979;142.42;127.16;
04.01.1979;143.42;128.73;
05.01.1979;143.45;128.4;
08.01.1979;143.78;129.26;
09.01.1979;144.2;129.18;
10.01.1979;144.61;130.23;
11.01.1979;145.47;130.55;
12.01.1979;146.39;131.07;
15.01.1979;146.23;130.98;
16.01.1979;146.12;130.9;
17.01.1979;145.71;130.31;
18.01.1979;145.66;129.93;
19.01.1979;145.8;130.32;
22.01.1979;145.54;129.46;
23.01.1979;145.57;128.4;
24.01.1979;145.55;128.48;
25.01.1979;146.48;131.01;
26.01.1979;147.43;130.67;
29.01.1979;148.05;132.07;
30.01.1979;148.19;132.85;
31.01.1979;148.28;133.33;
01.02.1979;148.4;133.23;
02.02.1979;148.23;133.13;
05.02.1979;147.57;131.95;
06.02.1979;146.12;130.93;
07.02.1979;146.87;131.37;
08.02.1979;147.62;132.1;
09.02.1979;147.54;132.03;
12.02.1979;147.32;132.01;
13.02.1979;148.01;132.84;
14.02.1979;148.52;133.6;
15.02.1979;148.39;132.87;
16.02.1979;148.54;132.66;
19.02.1979;149.04;133.11;
20.02.1979;149.63;133.75;
21.02.1979;149.57;134.58;
22.02.1979;149.31;134.43;
23.02.1979;149.25;133.92;
26.02.1979;148.81;133.01;
27.02.1979;148.2;132.35;
28.02.1979;148.63;132.4;
01.03.1979;147.88;134.35;
02.03.1979;147.84;132.05;
05.03.1979;147.79;132.32;
06.03.1979;148.34;133.01;
07.03.1979;148.47;133.14;
08.03.1979;148.51;133;
09.03.1979;147.85;132.72;
12.03.1979;147.39;132.36;
13.03.1979;147.26;132.14;
14.03.1979;148.28;132.02;
15.03.1979;147.32;132.78;
16.03.1979;147.56;134.39;
19.03.1979;147.81;135.67;
20.03.1979;147.48;136.05;
21.03.1979;147.57;135.44;
22.03.1979;147.87;136.01;
23.03.1979;148.17;135.93;
26.03.1979;147.77;135.06;
27.03.1979;147.81;135.08;
28.03.1979;148.35;135.92;
29.03.1979;148.22;135.51;
30.03.1979;148.31;134.87;
02.04.1979;147.94;133.75;
03.04.1979;147.61;133.6;
04.04.1979;147.71;134.42;
05.04.1979;147.17;134.21;
06.04.1979;147.5;134.71;
09.04.1979;147.93;134.93;
10.04.1979;147.56;135.41;
11.04.1979;147.46;137;
12.04.1979;147.68;137.45;
13.04.1979;147.68;137.45;
16.04.1979;147.68;137.45;
17.04.1979;147.46;137.67;
18.04.1979;147.4;137.34;
19.04.1979;147.6;137.26;
20.04.1979;147.66;137.08;
23.04.1979;147.66;137.08;
24.04.1979;148.37;136.82;
25.04.1979;148.04;137.35;
26.04.1979;148.17;137.42;
27.04.1979;148.02;137.2;
30.04.1979;148.83;137.19;
01.05.1979;148.83;137.21;
02.05.1979;148.52;136.92;
03.05.1979;148.72;136.36;
04.05.1979;148.78;136.24;
07.05.1979;148.95;136.29;
08.05.1979;149.1;135.89;
09.05.1979;150.28;135.33;
10.05.1979;148.96;134.69;
11.05.1979;148.5;133.87;
14.05.1979;148.92;133.94;
15.05.1979;148.86;134.16;
16.05.1979;149.04;133.95;
17.05.1979;148.84;134.2;
18.05.1979;149.25;134.15;
21.05.1979;149.41;134.34;
22.05.1979;148.95;133.84;
23.05.1979;148.75;133.14;
24.05.1979;148.75;132.67;
25.05.1979;147.99;132.51;
28.05.1979;146.99;132.24;
29.05.1979;146.79;131.67;
30.05.1979;147.43;131.42;
31.05.1979;148.02;132;
01.06.1979;148.03;131.74;
04.06.1979;148.03;131.74;
05.06.1979;147.49;131.85;
06.06.1979;147.25;130.99;
07.06.1979;146.82;129.8;
08.06.1979;146.59;129.34;
11.06.1979;146.61;128.39;
12.06.1979;147.17;129.13;
13.06.1979;147.36;130.13;
14.06.1979;147.42;130.2;
15.06.1979;147.59;129.95;
18.06.1979;147.7;130.35;
19.06.1979;147.3;128.95;
20.06.1979;147.06;128.8;
21.06.1979;147.19;129.16;
22.06.1979;147.91;129.14;
25.06.1979;148.01;129.44;
26.06.1979;148.28;129.33;
27.06.1979;148.7;129.27;
28.06.1979;148.9;129.66;
29.06.1979;149.41;129.29;
02.07.1979;149.57;131.9;
03.07.1979;149.31;132.65;
04.07.1979;149.38;132.13;
05.07.1979;149.16;132.35;
06.07.1979;149.1;133.03;
09.07.1979;149.29;132.84;
10.07.1979;149.31;132.78;
11.07.1979;149.48;133.2;
12.07.1979;149.3;132.8;
13.07.1979;149.41;133.02;
16.07.1979;149.19;132.51;
17.07.1979;149.27;132.9;
18.07.1979;149.54;132.78;
19.07.1979;149.73;133.17;
20.07.1979;149.77;133.37;
23.07.1979;149.89;133.19;
24.07.1979;150.05;133.49;
25.07.1979;150.2;133.34;
26.07.1979;150.16;133.92;
27.07.1979;150.54;134.57;
30.07.1979;150.78;135.06;
31.07.1979;151.43;135.83;
01.08.1979;151.46;135.81;
02.08.1979;151.63;136.26;
03.08.1979;151.59;136.09;
06.08.1979;151.75;136.17;
07.08.1979;152.4;136.6;
08.08.1979;153.86;136.75;
09.08.1979;153.84;137.28;
10.08.1979;154.17;137.25;
13.08.1979;154.96;137.64;
14.08.1979;155.91;137.79;
15.08.1979;155.9;137.78;
16.08.1979;156.6;137.96;
17.08.1979;156.56;138.19;
20.08.1979;156.81;138.72;
21.08.1979;156.96;139.8;
22.08.1979;156.68;139.63;
23.08.1979;156.51;139.41;
24.08.1979;156.05;138.79;
27.08.1979;156.84;139.24;
28.08.1979;156.92;139.1;
29.08.1979;156.98;139.09;
30.08.1979;157.12;139.03;
31.08.1979;157.11;138.77;
03.09.1979;157.39;138.71;
04.09.1979;158.16;139.22;
05.09.1979;157.93;139.36;
06.09.1979;158.04;138.62;
07.09.1979;157.98;138.68;
